shipment_id,container_id,container_type,container_size,volume_cbm,weight_kg,container_utilization
520506,172269,Dry,40 ft HC,64.743,6796.09,0.853
368009,95852,Dry,20 ft,12.7,2610,0.3872
308354,80618,Dry,40 ft,36.66,4996,0.5455
598854,222430,Dry,20 ft,16.915,10773,0.5157
513474,162997,Dry,40 ft HC,68,18690,0.8959
225526,75368,Dry,40 ft HC,67.53,7320,0.8897
465009,135227,Dry,20 ft,24.62,1923.1,0.7506
85348,26796,Dry,40 ft HC,62.79,5423.3,0.8273
462225,133632,Dry,45 ft HC,37,24824,0.4297
456554,127516,Dry,40 ft,27.64,2888,0.4113
456433,134125,Dry,40 ft HC,63.71,2590,0.8394
457291,132369,Dry,40 ft HC,64.68,5105.6,0.8522
73433,20921,Dry,40 ft HC,63.3,5705.4,0.834
324435,87688,Dry,45 ft HC,74,49820,0.8595
517573,173165,Dry,40 ft HC,63.5,14049.84,0.8366
581853,216792,Dry,45 ft HC,71.157,11635.34,0.8264
384807,100778,Dry,40 ft,47.87,19477,0.7124
495084,153189,Dry,40 ft,30.55,1847.6,0.4546
425397,112166,Dry,40 ft HC,53.61,3473.6,0.7063
135555,48859,Dry,45 ft HC,58.14,2924.79,0.6753
534128,176065,Dry,40 ft HC,66.68,12201,0.8785
468276,139414,Dry,40 ft HC,67.05,5958,0.8834
477256,143320,Dry,40 ft HC,43.557,3871,0.5739
549744,184725,Dry,40 ft HC,65,2050,0.8564
112546,39843,Dry,20 ft,19.21,4107.5,0.5857
245041,67606,Dry,20 ft,28,4673.5,0.8537
520518,173710,Dry,40 ft HC,63.271,7027.98,0.8336
496437,152566,Dry,40 ft,19.71,5593.2,0.2933
591954,226153,Dry,40 ft,52.825,6137.16,0.7861
309513,81851,Dry,40 ft,36.66,5772.4,0.5455
420534,120864,Dry,40 ft HC,65.71,15832.32,0.8657
557648,199163,Dry,40 ft HC,56.88,5944.8,0.7494
44551,10332,Dry,40 ft HC,54.098,3491.78,0.7128
74401,23408,Dry,40 ft,48.49,10024.96,0.7216
326990,85860,Dry,40 ft,43.12,7952,0.6417
412383,104802,Dry,40 ft HC,65.28,5337.1,0.8601
401168,107484,Dry,40 ft HC,55.13,7203.7,0.7264
511506,162908,Dry,40 ft,32.5,6140.5,0.4836
507082,164159,Dry,40 ft HC,69.57,19094.96,0.9166
442396,118998,Dry,40 ft,47.143,13317.84,0.7015
573781,203216,Dry,40 ft,52.467,10068.3,0.7808
519703,168209,Dry,40 ft HC,56.71,17847.5,0.7472
243146,69845,Dry,40 ft HC,65.48,16552.4,0.8627
586204,218773,Dry,40 ft HC,61.2,16246.86,0.8063
507083,20096,Dry,40 ft HC,67.33,21407.4,0.8871
442658,124819,Dry,40 ft HC,63.05,4450,0.8307
261081,70339,Dry,40 ft,36.66,7084.762,0.5455
576955,211521,Dry,40 ft,39.224,18042,0.5837
519711,170631,Dry,20 ft,20.66,2974.4,0.6299
578071,211719,Dry,40 ft HC,67.568,8294.4,0.8902
563976,202357,Dry,40 ft,56.78,4502.48,0.8449
160237,55638,Ventilated,40 ft,37.92,4096.36,0.5643
550244,197406,Dry,40 ft HC,65.39,5910,0.8615
604842,230464,Dry,40 ft,36.24,8228,0.5393
395380,98724,Dry,40 ft,50,10500,0.744
520515,171925,Dry,40 ft HC,63.721,7088.07,0.8395
416851,108460,Dry,40 ft HC,38.7,3950,0.5099
557649,199116,Dry,40 ft,50.422,5904.5,0.7503
410549,108738,Open,40 ft,45.8,12612,0.6815
361381,94884,Dry,40 ft,33,9722.9,0.4911
607224,228758,Dry,40 ft HC,63.47,11446.4,0.8362
324435,87684,Dry,45 ft HC,74,49674,0.8595
554473,192258,Dry,40 ft HC,65,6140,0.8564
105069,36088,Dry,40 ft HC,59.91,3571.2,0.7893
351200,88696,Dry,40 ft,43.12,7952,0.6417
397263,99804,Dry,40 ft,36.66,5700.4,0.5455
162035,58222,Dry,40 ft,23.83,4012.16,0.3546
140417,52997,Dry,40 ft HC,65.71,11636.37,0.8657
530757,175138,Dry,20 ft,9.504,2353.74,0.2898
333626,87296,Dry,20 ft,24.09,1848.35,0.7345
513408,161858,Dry,20 ft,15.29,3792.76,0.4662
462570,141672,Dry,40 ft HC,63.61,3340,0.8381
570204,221435,Dry,40 ft,55,5742.86,0.8185
105442,35620,Dry,40 ft HC,54.7,4732.5,0.7207
563475,211172,Dry,40 ft HC,65.329,4346.6,0.8607
554429,189873,Dry,40 ft HC,65,2067,0.8564
408579,105355,Dry,40 ft HC,53.284,5632.58,0.702
333629,87364,Dry,40 ft,31.85,1340,0.474
279719,76869,Dry,40 ft,43.74,5281.43,0.6509
246549,67251,Dry,20 ft,28.09,2950.4,0.8564
309518,82303,Dry,40 ft,36.66,4996,0.5455
366559,92397,Dry,40 ft,36.66,5688.88,0.5455
587452,216728,Dry,40 ft HC,61.51,8285,0.8104
434664,117526,Dry,40 ft,45.37,3641.1,0.6751
546492,183058,Dry,20 ft,21.29,4202.5,0.6491
602942,222564,Dry,40 ft,38.52,10520,0.5732
462225,133629,Dry,45 ft HC,37,24774,0.4297
557651,199143,Dry,40 ft HC,56.792,6315.36,0.7482
462225,133617,Dry,45 ft HC,37,24744,0.4297
398953,100994,Dry,40 ft HC,63.58,9015.08,0.8377
424070,110217,Dry,20 ft,13.772,15630,0.4199
604763,223119,Dry,40 ft,36.24,8228,0.5393
446095,133147,Dry,20 ft,20.6,3027,0.628
563974,203225,Dry,40 ft,54.352,5722.57,0.8088
139294,50509,Dry,40 ft,50.801,1247.85,0.756
494559,153700,Dry,40 ft,53.8,5111.05,0.8006
352412,91004,Dry,40 ft,39.434,7860.38,0.5868
76270,21805,Dry,40 ft,53.96,8087.04,0.803
395825,109914,Dry,40 ft HC,65.96,4579,0.869
566180,206054,Dry,40 ft HC,52.836,4789.65,0.6961
448271,124057,Dry,20 ft,21.61,6102.1,0.6588
504444,167072,Dry,20 ft,23.44,1870.67,0.7146
542345,180803,Dry,40 ft HC,65.11,16720,0.8578
580809,224763,Dry,20 ft,20.846,2959,0.6355
574577,209986,Dry,40 ft HC,67.71,5020.5,0.8921
591934,225390,Dry,45 ft HC,69.88,7155.98,0.8116
520507,171313,Dry,40 ft,51.093,5556.34,0.7603
512797,161023,Dry,40 ft,44.5,6812,0.6622
395625,97523,Dry,40 ft,38.96,7700,0.5798
546286,186748,Dry,40 ft HC,66.33,7880.3,0.8739
440480,127493,Dry,40 ft HC,59.69,5066.74,0.7864
398679,99842,Dry,40 ft,36.66,5688.88,0.5455
487653,149464,Dry,40 ft HC,57.72,3590.33,0.7605
606938,230448,Dry,20 ft,19.16,4170.9,0.5841
227156,62177,Dry,40 ft,36.66,6106,0.5455
387657,97500,Dry,40 ft,36.66,5313.82,0.5455
508517,161626,Dry,40 ft,46.554,4774.29,0.6928
448240,126150,Dry,20 ft,23.744,3171,0.7239
128177,50383,Dry,40 ft HC,62.43,6095,0.8225
529407,175324,Dry,40 ft,54.229,5527.27,0.807
432374,114046,Dry,40 ft HC,43.73,9330.6,0.5762
569701,199518,Dry,40 ft HC,65.65,5804.28,0.865
397272,99823,Dry,40 ft,36.66,5688.88,0.5455
349520,89599,Dry,40 ft,36.66,8147.2,0.5455
520517,172248,Dry,40 ft,54.613,6943.1,0.8127
275504,74407,Dry,40 ft HC,59.08,10350.95,0.7784
383103,96597,Dry,40 ft HC,48.77,8593.9,0.6426
601862,225384,Dry,20 ft,26.7,14636,0.814
504695,157471,Dry,40 ft,51.894,6391.02,0.7722
558704,109655,Dry,40 ft,47.431,2843.6,0.7058
590985,221585,Dry,40 ft HC,65,18908,0.8564
76842,21444,Dry,40 ft HC,66.4,10988.8,0.8748
457313,132952,Dry,40 ft HC,64.74,7408.8,0.853
563979,203257,Dry,40 ft HC,53.195,6228.18,0.7009
545593,180181,Dry,40 ft,48.836,8193.1,0.7267
611764,230259,Dry,20 ft,27.577,16538,0.8408
163589,66172,Dry,40 ft HC,64.13,6081.2,0.8449
427511,111952,Dry,40 ft HC,45.24,4568,0.596
598854,222429,Dry,20 ft,25.271,16141,0.7705
580663,214869,Dry,40 ft HC,63.379,7627.64,0.835
598692,230498,Dry,40 ft,55.51,6006,0.826
228644,66049,Dry,40 ft HC,56.17,3954.01,0.7401
150414,54197,Dry,20 ft,14.16,1009.05,0.4317
462225,133627,Dry,45 ft HC,37,24786,0.4297
522706,174048,Dry,20 ft,26.46,2444.14,0.8067
448714,126062,Dry,40 ft,51.19,5012.4,0.7618
551248,189426,Dry,40 ft HC,63.8,8100.51,0.8406
470202,136810,Dry,40 ft,43,6812,0.6399
570572,226694,Dry,40 ft,28.922,20849,0.4304
493985,151800,Dry,40 ft,50.55,3296.4,0.7522
442398,118619,Dry,20 ft,20.82,5693,0.6348
536496,178401,Dry,40 ft HC,64.48,8432,0.8495
302366,82028,Dry,45 ft HC,79,13650,0.9175
445873,42030,Dry,40 ft,28.71,8070.75,0.4272
452076,127478,Dry,40 ft,54.52,4602.1,0.8113
224317,68507,Dry,20 ft,12,2618.32,0.3659
420535,120866,Dry,40 ft HC,65.71,15832.32,0.8657
395380,98716,Dry,40 ft,50,10400,0.744
239270,66758,Ventilated,40 ft HC,31.68,4515.28,0.4174
591959,224236,Dry,40 ft,53.146,5469.54,0.7909
398679,99844,Dry,40 ft,36.66,5688.88,0.5455
550579,194168,Dry,40 ft,51.918,5831,0.7726
538410,184941,Dry,20 ft,25.18,2208.7,0.7677
600001,229949,Dry,40 ft HC,61.078,6205.1,0.8047
333360,85625,Dry,40 ft,36.66,5772.4,0.5455
580663,214876,Dry,40 ft HC,53.303,6624.73,0.7023
550243,192926,Dry,40 ft HC,60,13224.1,0.7905
431598,116807,Dry,40 ft,30,8771.8,0.4464
580916,206776,Dry,20 ft,12.96,2220,0.3951
581084,215182,Dry,40 ft HC,64.025,9212,0.8435
536496,145631,Dry,40 ft,57.34,7036.84,0.8533
599924,218715,Dry,40 ft,42.23,6862.8,0.6284
472750,138496,Dry,40 ft,38.088,6935.22,0.5668
465909,132389,Dry,20 ft,9.312,1168.25,0.2839
579922,207444,Dry,20 ft,22.85,4260.95,0.6966
492620,150537,Dry,40 ft,31.13,5039.9,0.4632
520499,168558,Dry,20 ft,22.17,3352.9,0.6759
58462,17527,Dry,40 ft HC,64.8,7181,0.8538
520509,171089,Dry,40 ft HC,64.07,6915.88,0.8441
133734,47580,Dry,20 ft,25.41,1878.6,0.7747
444473,121185,Dry,20 ft,21.847,4020.02,0.6661
613780,228678,Dry,40 ft,49.2,11163,0.7321
568685,208899,Dry,40 ft HC,65.1,8295,0.8577
457319,135784,Dry,40 ft HC,64.17,6816.4,0.8455
573716,208628,Dry,40 ft HC,64.19,8464,0.8457
439744,119744,Dry,40 ft,47.41,1246,0.7055
43911,9490,Dry,20 ft,20.77,3368.52,0.6332
511432,167595,Dry,40 ft,53.16,6462,0.7911
565861,205812,Dry,40 ft,51.464,6223.95,0.7658
508514,162188,Dry,40 ft HC,62.332,6317.17,0.8212
352406,90840,Dry,40 ft,36.6,6971.2,0.5446
588249,220643,Dry,20 ft,25.68,3270.3,0.7829
253643,71270,Dry,40 ft,38.7,3716,0.5759
251944,68291,Dry,40 ft,31.4,7840,0.4673
592899,219374,Dry,40 ft,46.59,7889.13,0.6933
125583,48515,Dry,40 ft HC,51.53,3194.26,0.6789
471508,142789,Dry,40 ft,36.77,984,0.5472
130438,46492,Dry,40 ft HC,64.03,8526.52,0.8436
592944,225711,Dry,40 ft HC,67.31,9072,0.8868
420580,25955,Dry,40 ft HC,68.47,16946.46,0.9021
520515,171916,Dry,40 ft HC,60.27,5481.9,0.7941
541512,179712,Dry,20 ft,21.72,4503.41,0.6622
606938,230445,Dry,40 ft,36.24,8228,0.5393
565389,204436,Dry,40 ft HC,51.19,6015.81,0.6744
538434,181401,Dry,40 ft,44.417,10431.2,0.661
155735,56683,Dry,40 ft,33.12,4720.52,0.4929
498247,160889,Dry,40 ft HC,65.99,7094.4,0.8694
327032,84420,Dry,40 ft,11.16,2500,0.1661
141274,50956,Dry,40 ft,36.66,5815.94,0.5455
490241,149584,Dry,40 ft HC,63.404,7257.4,0.8354
503005,154972,Dry,40 ft HC,61.04,15922.5,0.8042
588057,224499,Dry,40 ft,12.96,2200,0.1929
61403,16069,Dry,40 ft,38.3,5920,0.5699
541429,184650,Dry,40 ft HC,60.62,7578.58,0.7987
503878,157829,Dry,45 ft HC,74.274,11448,0.8626
351186,88640,Dry,40 ft,36.6,6971.2,0.5446
595055,226130,Dry,40 ft,58.575,7035.5,0.8717
261410,73895,Dry,40 ft,57.33,5707.58,0.8531
556257,216532,Dry,40 ft,48,19160,0.7143
425399,111127,Dry,40 ft HC,55,5142.92,0.7246
406906,101437,Dry,40 ft,54.738,8643.52,0.8146
362329,98042,Dry,40 ft HC,66.79,5864.4,0.88
281417,79035,Dry,40 ft HC,65.81,7532,0.8671
277132,75003,Dry,20 ft,24.623,1963.7,0.7507
374841,97380,Dry,45 ft HC,40,25568,0.4646
248969,67466,Dry,40 ft,31.16,4124.4,0.4637
45264,9729,Dry,40 ft,45.836,4580.75,0.6821
333556,91857,Dry,40 ft HC,65.42,7154.3,0.8619
427637,114582,Dry,40 ft HC,66.71,12081.8,0.8789
259716,71693,Dry,40 ft HC,65.03,10402,0.8568
491786,150925,Dry,20 ft,14.4,2912.242,0.439
455744,130511,Dry,40 ft,31.21,1210,0.4644
121629,45636,Dry,40 ft HC,63.52,7570,0.8369
567868,215265,Dry,40 ft HC,65.59,6070.4,0.8642
221869,61497,Dry,40 ft,36.66,4996,0.5455
428098,111373,Dry,45 ft HC,70.386,11167.1,0.8175
125947,46528,Dry,40 ft HC,65.6,4540,0.8643
230909,64206,Dry,40 ft,36.663,5772.4,0.5456
369981,93026,Dry,20 ft,15.84,2585.7,0.4829
85348,26793,Dry,40 ft HC,63.68,5684.6,0.839
325480,84204,Dry,20 ft,13.34,1050.8,0.4067
158243,57750,Dry,20 ft,29.17,6173.13,0.8893
473024,140816,Dry,40 ft HC,49.32,3330.8,0.6498
563036,199074,Dry,40 ft HC,62.455,7042.95,0.8229
601944,217550,Dry,40 ft,54.29,10565.25,0.8079
240591,66784,Dry,40 ft,32.59,3624,0.485
224125,69258,Dry,40 ft HC,65.01,6395,0.8565
546287,186810,Dry,40 ft HC,60.37,7218.3,0.7954
587389,213351,Dry,20 ft,15484.3417,82042.69693,472.0836
395986,98948,Dry,40 ft HC,62.464,6002.4,0.823
317274,82818,Dry,20 ft,12.61,2334,0.3845
139279,49595,Dry,40 ft,36.66,5772.4,0.5455
155735,56685,Dry,40 ft,33.12,4570.51,0.4929
308049,87293,Dry,40 ft,59.08,3080,0.8792
580809,137275,Dry,40 ft HC,46.809,6995,0.6167
317136,83619,Dry,45 ft HC,72,15956.1,0.8362
504441,163384,Dry,40 ft,41.33,3401.74,0.615
520517,172247,Dry,40 ft,53.18,6686.12,0.7914
520518,173700,Dry,40 ft HC,57.722,5716.34,0.7605
588976,213742,Dry,40 ft HC,65,2083,0.8564
509857,164300,Dry,40 ft,54.238,6168.42,0.8071
287098,76879,Dry,20 ft,13.272,1450,0.4046
583877,216749,Dry,40 ft HC,60.37,7140,0.7954
520517,172252,Dry,40 ft,54.245,5753.14,0.8072
321213,83121,Dry,45 ft HC,72.88,8270,0.8465
387661,97821,Dry,40 ft,23.04,5875.002,0.3429
155763,56430,Dry,40 ft,36.66,5958.45,0.5455
520517,172251,Dry,40 ft,55.612,6692.2,0.8276
395837,109963,Dry,40 ft HC,66.88,8900,0.8812
528675,170510,Dry,40 ft,45.108,3414.6,0.6713
586440,222355,Dry,40 ft,54,14960,0.8036
99518,31505,Dry,40 ft HC,60.639,10510,0.7989
565064,196255,Dry,40 ft HC,66.62,5010,0.8777
144008,52511,Dry,40 ft HC,60.34,13584,0.795
565861,205811,Dry,40 ft,51.027,6094.01,0.7593
120129,43699,Dry,40 ft HC,62.2,5440.3,0.8195
453723,127854,,40 ft,33.12,4665.32,0.4929
513403,165544,Dry,20 ft,22.23,4489.49,0.6777
164900,57959,Dry,20 ft,8.34,1474,0.2543
439744,119747,Dry,40 ft,50.8,1335,0.756
570633,205629,Dry,40 ft HC,29,9866,0.3821
587410,214848,Dry,40 ft HC,54.35,8075,0.7161
546287,186812,Dry,40 ft HC,60.991,6492.85,0.8036
586186,217695,Dry,40 ft HC,54.77,6068.8,0.7216
374841,97390,Dry,45 ft HC,40,25967,0.4646
274437,75008,Dry,40 ft HC,54.573,21129.3,0.719
295316,79341,Dry,40 ft,36.66,6709.4,0.5455
162035,58212,Dry,40 ft,36.66,6642.4,0.5455
339651,91044,Dry,40 ft,55.26,3657.3,0.8223
145616,52639,Dry,40 ft,36.66,5772.4,0.5455
541429,184652,Dry,40 ft,52.592,5822.56,0.7826
571382,210371,Dry,40 ft HC,63.85,8534.22,0.8412
457220,130122,Dry,40 ft,27.64,2900,0.4113
557651,199144,Dry,40 ft HC,53.584,7275.58,0.706
542493,185513,Dry,40 ft HC,66.09,5381.21,0.8708
439802,135963,Dry,40 ft HC,64.51,11739.84,0.8499
506066,158467,Dry,40 ft HC,65.81,7784,0.8671
456401,140764,Dry,40 ft HC,57.87,5740,0.7625
552373,185664,Dry,40 ft HC,63.447,6467.2,0.8359
561213,192135,Dry,40 ft HC,65,19084,0.8564
588255,222346,Dry,40 ft HC,62.602,7102.74,0.8248
555358,205522,Dry,40 ft,39.3,14762,0.5848
413757,103046,Dry,40 ft,11.16,2560,0.1661
551415,188368,Dry,40 ft,58.613,24055.5,0.8722
576482,209206,Dry,40 ft,58.77,6791,0.8746
472942,138666,Dry,20 ft,15,3842,0.4573
338173,86112,Dry,40 ft,54.04,15232,0.8042
574467,208113,Dry,40 ft,38.9,2964.6,0.5789
469897,142972,Dry,20 ft,27.33,1012.4,0.8332
498249,160894,Dry,40 ft HC,65.33,6638.4,0.8607
447554,127358,Dry,20 ft,13.6,2603.86,0.4146
40174,9179,Dry,40 ft HC,63.6,7317,0.8379
374836,95329,Dry,45 ft HC,38,24759,0.4413
546286,186757,Dry,40 ft,52.422,5993.46,0.7801
535009,177639,Dry,40 ft HC,63.34,16662.5,0.8345
460500,132027,Dry,40 ft,48.294,1660,0.7187
573653,206399,Dry,40 ft,44.16,6812,0.6571
284489,77366,Dry,20 ft,21.32,2724.48,0.65
522725,177875,Dry,40 ft HC,53.01,4224.95,0.6984
472159,161914,Dry,40 ft HC,66.28,4478.18,0.8733
595713,224414,Dry,20 ft,25.461,9386.35,0.7763
142214,51736,Dry,40 ft,51.51,7774.56,0.7665
549744,117537,Dry,40 ft HC,65,2111,0.8564
221869,61498,Dry,40 ft,36.66,4996,0.5455
451881,132449,Dry,40 ft HC,64.67,4768.8,0.852
457348,133848,Dry,40 ft HC,65.17,6771.2,0.8586
581979,207813,Dry,40 ft HC,65,4551,0.8564
355783,96776,Dry,20 ft,24.33,1965,0.7418
382213,112203,Dry,45 ft HC,36,23539,0.4181
512853,160908,Dry,40 ft,27.6,2885.36,0.4107
123763,41597,Dry,40 ft,48.52,10560,0.722
225397,66014,Dry,40 ft HC,64.21,9316,0.846
304864,84949,Dry,40 ft HC,55.88,5815,0.7362
382218,114277,Dry,45 ft HC,35,24174,0.4065
586175,219281,Dry,45 ft HC,67.349,6815.95,0.7822
235899,66750,Dry,20 ft,21.87,1797.15,0.6668
574291,200221,Dry,40 ft HC,51.77,2544,0.6821
490241,149581,Dry,40 ft HC,64.428,7571.2,0.8489
108946,36930,Dry,20 ft,24.41,3319.3,0.7442
141714,52077,Dry,40 ft HC,34.06,1960.16,0.4487
586187,219291,Dry,45 ft HC,65.613,6474.2,0.7621
592915,224317,Dry,40 ft HC,67.72,7489.83,0.8922
472746,138242,Dry,40 ft,16.68,2948,0.2482
295159,77603,Dry,20 ft,18.33,5159.6,0.5588
259889,69521,Dry,40 ft,43.12,8152,0.6417
388622,95388,Dry,40 ft HC,64.99,7710,0.8563
561367,204801,Dry,40 ft,53.563,5250.6,0.7971
433219,122428,Dry,40 ft,44.62,12198.36,0.664
140434,54198,Dry,40 ft,57.57,5396.75,0.8567
254724,69359,Dry,40 ft,43.12,8152,0.6417
570107,203527,Dry,40 ft HC,67.67,15933.77,0.8916
512972,169934,Dry,40 ft HC,64.55,9751.4,0.8505
251718,74641,Dry,40 ft HC,65.46,10788,0.8625
420724,115121,Dry,40 ft HC,66.36,17226.88,0.8743
79476,23060,Dry,20 ft,26.69,4672.1,0.8137
510721,160443,Dry,40 ft HC,65.17,10515,0.8586
85696,31354,Dry,40 ft HC,48.8,4355.2,0.643
112645,36967,Dry,40 ft,50.1,7464.5,0.7455
490837,151007,Dry,40 ft,43,6812,0.6399
380719,97504,Dry,40 ft,26.12,4995,0.3887
333543,92716,Dry,40 ft HC,65.67,8149,0.8652
353507,92561,Dry,20 ft,21.5,2134.95,0.6555
141274,50960,Dry,40 ft,36.66,5227.1,0.5455
333926,87860,Dry,40 ft HC,62.47,4857.9,0.8231
520509,171096,Dry,40 ft HC,63.18,7497.31,0.8324
591842,215932,Dry,40 ft,36.24,8228,0.5393
567231,200546,Dry,40 ft HC,62.364,5296.3,0.8217
409094,109201,Dry,40 ft HC,65.64,9758,0.8648
457197,130013,,40 ft,31.68,4462.48,0.4714
555116,194536,Dry,40 ft HC,64.152,6890.4,0.8452
414441,106485,Dry,45 ft HC,34,23317,0.3949
522653,166566,Dry,20 ft,12.174,1343.9,0.3712
580663,214874,Dry,40 ft HC,53.119,6628.57,0.6999
155763,56435,Dry,40 ft,36.66,5778.78,0.5455
532113,173242,Dry,45 ft HC,50.82,3168,0.5902
58863,14618,Dry,20 ft,17.94,5252.75,0.547
263961,70003,Dry,40 ft HC,43.2,3897,0.5692
586200,218869,Dry,40 ft HC,61.14,16233.4,0.8055
487242,150620,Dry,40 ft,44.68,4252,0.6649
463113,131107,Dry,20 ft,10.732,3632.94,0.3272
141480,50881,Dry,40 ft HC,65.4,14069.44,0.8617
558476,204008,Dry,40 ft HC,66.84,9009,0.8806
148497,57688,Dry,20 ft,16.73,3321.5,0.5101
373921,94746,Dry,40 ft,36.66,6101.085,0.5455
413307,109816,Dry,40 ft HC,62.56,9991,0.8242
443280,123382,Dry,20 ft,27.37,4245.24,0.8345
580664,214807,Dry,40 ft HC,63.2,8093.51,0.8327
563972,202084,Dry,40 ft HC,63.469,6572.85,0.8362
595021,223027,Dry,40 ft HC,60.932,7029.84,0.8028
451708,135758,Dry,40 ft HC,66.25,5273.2,0.8729
569707,202924,Dry,40 ft HC,27.65,2749,0.3643
520518,173714,Dry,40 ft HC,63.85,8348.08,0.8412
540154,183145,Dry,40 ft,48.96,3586.2,0.7286
38646,7877,Dry,40 ft,56.2,6504.3,0.8363
397272,99821,Dry,40 ft,36.66,5688.88,0.5455
457364,133863,Dry,40 ft HC,65.17,4709.6,0.8586
403349,100031,Dry,20 ft,15.88,1560,0.4841
598616,229914,Dry,40 ft,53.926,5566.11,0.8025
92172,28596,Dry,40 ft HC,64.5,5475.6,0.8498
553120,188372,Dry,40 ft,29.04,4428.18,0.4321
511549,158811,Dry,40 ft,44,6812,0.6548
579953,211839,Dry,40 ft HC,65.99,4425,0.8694
275797,73878,Dry,40 ft,31.68,4515.28,0.4714
554269,192741,Dry,40 ft HC,66.54,2840,0.8767
553241,187570,Dry,40 ft,42.58,8948,0.6336
520506,172318,Dry,40 ft,54.562,5688.54,0.8119
593665,213015,Dry,20 ft,18.12,3881.6,0.5524
549048,183047,Dry,40 ft HC,55.3,8069.57,0.7286
580660,215774,Dry,40 ft,48.376,5827.22,0.7199
494557,154428,Dry,40 ft,55.202,5647.4,0.8215
397248,97807,Dry,40 ft,36.66,5700.4,0.5455
504704,157591,Dry,40 ft HC,63.462,7618,0.8361
561981,203803,Dry,40 ft HC,64.25,6780,0.8465
506239,160164,Dry,40 ft HC,69.732,9114.3,0.9187
549547,201077,Dry,40 ft HC,65.11,16720,0.8578
480327,148956,Dry,20 ft,15.84,2099.32,0.4829
595018,221823,Dry,40 ft,55.578,7333.1,0.8271
578017,219216,Dry,20 ft,26.8,14646,0.8171
591954,225883,Dry,40 ft,53.341,5364.93,0.7938
79097,22758,Dry,40 ft,41.56,9532.67,0.6185
520518,173702,Dry,40 ft HC,58.442,6407.04,0.77
578290,205922,Dry,20 ft,22.45,3157,0.6845
571362,203213,Dry,40 ft,56.102,16280.8,0.8349
533657,177613,Dry,40 ft HC,43.2,11180,0.5692
511427,166698,Dry,40 ft,52.406,6257.93,0.7799
563035,199683,Dry,40 ft HC,63.427,7651.87,0.8357
301189,81376,Dry,20 ft,22.5,2125.76,0.686
400216,102274,Dry,40 ft,44.75,11556.25,0.6659
124168,42699,Dry,40 ft HC,57.889,9521.8,0.7627
231240,63505,Dry,40 ft,40.147,1068,0.5974
481977,145788,Dry,40 ft HC,38.28,3450.37,0.5043
450383,130404,Dry,40 ft HC,63.71,2790,0.8394
411293,104183,Dry,40 ft HC,64.2,5107.5,0.8458
449861,130211,Dry,40 ft HC,62.74,5655.7,0.8266
566176,206018,Dry,40 ft HC,61.72,7432.24,0.8132
496311,154017,Dry,40 ft HC,66.805,8941.75,0.8802
374841,97386,Dry,45 ft HC,40,25849,0.4646
536494,178668,Dry,40 ft HC,63.877,8267.61,0.8416
586180,152393,Dry,40 ft HC,58.02,6384.9,0.7644
374836,95331,Dry,45 ft HC,40,26129,0.4646
502394,156418,Dry,40 ft,53.95,8980,0.8028
236152,72914,Dry,40 ft HC,64,7683.4,0.8432
586440,222360,Dry,20 ft,15.16,4390,0.4622
457334,133851,Dry,40 ft HC,66.01,7869.9,0.8697
519711,170630,Dry,40 ft,44.16,6812,0.6571
105073,36965,Dry,40 ft HC,55.93,5791.72,0.7369
563175,201939,Dry,20 ft,25.803,2873.1,0.7867
280129,80229,Dry,40 ft HC,64.08,5666.9,0.8443
85348,26802,Dry,40 ft HC,54.01,4028.3,0.7116
130353,44693,Dry,40 ft HC,67.34,16172.72,0.8872
113296,38028,Dry,20 ft,19.75,1460.16,0.6021
248969,67468,Dry,20 ft,18.33,3146.48,0.5588
81012,23649,Dry,40 ft,41.551,6625.12,0.6183
473572,140153,Dry,20 ft,15.84,2024.25,0.4829
563186,202010,Dry,40 ft,55.506,6451.07,0.826
604842,193120,Dry,40 ft,36.24,8228,0.5393
456197,141667,Dry,40 ft HC,69.64,17313.54,0.9175
333504,86096,Dry,20 ft,28.89,2309.33,0.8808
504440,162195,Dry,40 ft HC,49.63,4147.45,0.6539
582529,213896,Dry,40 ft HC,70.53,10147.5,0.9292
133946,46419,Dry,40 ft HC,33.2,8176,0.4374
330087,86886,Dry,40 ft,56.375,12240,0.8389
511425,167574,Dry,40 ft,57.02,7130.8,0.8485
476945,140149,Dry,40 ft HC,67.3,7683,0.8867
528586,173266,Dry,40 ft,53.016,6149.69,0.7889
550325,188183,Dry,40 ft,58.833,10868.25,0.8755
567972,201693,Dry,40 ft,30.591,3785.78,0.4552
500232,154732,Dry,40 ft,44.6,5240.3,0.6637
141830,50272,Dry,40 ft HC,47.02,3653.7,0.6195
237374,64697,Dry,20 ft,18.74,1406.25,0.5713
524515,169719,Dry,20 ft,19.62,2457.72,0.5982
239271,66989,Dry,20 ft,14.4,2084.7,0.439
62217,16778,Dry,40 ft,32.61,7425,0.4853
591001,226801,Dry,40 ft HC,65,18908,0.8564
51641,11661,Dry,20 ft,21.58,1381.6,0.6579
549547,201079,Dry,40 ft HC,65.11,16720,0.8578
598472,223353,Dry,40 ft HC,64.14,8948.91,0.8451
126540,47729,Dry,40 ft HC,63.56,3600,0.8374
536490,178363,Dry,40 ft,53.68,6587.68,0.7988
225404,66021,Dry,40 ft HC,64.71,11900,0.8526
587279,215232,Dry,40 ft HC,65.6,1520.8,0.8643
